ID,lon,lat,blue_p50,green_p50,nir_p50,nira_p50,re1_p50,re2_p50,re3_p50,red_p50,swir1_p50,swir2_p50,VV_p50,VH_p50,TARGET
437,37.35891146,0.098769765,2504,2709,5034.5,5186,2939.5,4460.5,5062,2606,3358,2324,-7.2940025,-15.332802,1
438,37.35325207,0.098859597,2348,2576,3891,3998.5,2918,3717,3978.5,2502,3320,2547,-6.972424,-16.089075,1
439,37.35217409,0.09903926,2398,2601,3369,3473.5,2970.5,3365.5,3425,2669,3525,2890.5,-7.6209383,-16.32044,1
440,37.30806681,0.099218923,2690,2948,5056,5253,3265,4709,5141,2904,3968,3003,-7.662166,-13.4087,1
441,37.31049226,0.099398586,3344,3416,5077,5175,3745,4896,5156,3392,3994,2900,-7.1969395,-12.856595,1
442,37.30743799,0.099488418,2992,3071,5170.5,5289,3504,4850.5,5270,3087,3998.5,2961.5,-7.537026,-13.846901,1
443,37.30995327,0.099668081,3052,3120,4893,4951,3344,4614,4918,3024,3765,2823,-7.391254,-14.345929,1
444,37.36475051,0.099668081,2821,3031,4710,4951,3333.5,4424.5,4833.5,3021,3898.5,2848,-6.2675834,-17.317823,1
445,37.35711483,0.099847744,2484,2671,4927.5,5148.5,2914.5,4504.5,5066,2538,3266,2208.5,-7.2763987,-15.121326,1
446,37.30806681,0.100027407,2874,3148,5152,5179,3496,4774,5044,3144,4138,3121,-6.4111433,-14.418544,1
447,37.30905496,0.100296901,3048,3062,5232,5655,3398,5056,5625,2994,3725,2647,-7.331357,-14.282472,1
448,37.31013294,0.100476565,3441,3367,4937.5,4908.5,3545,4620,4891.5,3289,3806.5,2782,-6.502928,-14.273758,1
449,37.36475051,0.100476565,3625,3723,5400,5555,4204.5,5085.5,5331.5,3776,4794.5,3939,-8.057359,-15.9109955,1
450,37.3667268,0.100656228,3709,3743,5490,5674.5,3938.5,5180.5,5575,3666,4194.5,2987,-7.6891313,-16.30777,1
451,37.35864196,0.100746059,2203,2481,4963,5088.5,2719,4356,4934,2313,3081.5,2067.5,-6.7751956,-15.492157,1
452,37.30564136,0.100925722,3176,3357,5747.5,5803,3678,5239.5,5780.5,3218,4339.5,3185.5,-7.9491086,-14.560104,1
453,37.35594702,0.101644374,2430,2595,4878.5,5071.5,2931.5,4514.5,5039.5,2530,3284.5,2244,-6.5823064,-13.602659,1
454,37.30743799,0.102003701,2814,2914,4658,4612.5,3263.5,4245.5,4507,2895,3943,3095.5,-7.324046,-13.990783,1
455,37.35855213,0.102093532,2358,2538,3122.5,3417.5,2843,3279,3384,2646,3171.5,2446,-6.834669,-15.415592,1
456,37.35621651,0.102363027,2526,2744,4429.5,4719.5,2939.5,4223.5,4616,2589,3150.5,2179,-6.75328,-15.46285,1
457,37.30725833,0.102812184,2512,2761.5,4392.5,4199.5,2854.5,3805,4135,2627.5,3414,2795,-7.723137,-14.17579,1
458,37.35774365,0.102991847,2508,2718,4623.5,4854,2920,4302.5,4737,2525,3161,2178,-6.6029463,-13.762548,1
459,37.35657584,0.10317151,2525,2675,4754,4948,2950,4429,4916,2512,3199,2185,-7.514171,-14.317118,1
460,37.38020153,0.109369886,2798,2920,4981.5,5195,3273.5,4677.5,5167.5,2853,3396,2417,-7.1566424,-15.265878,1
461,37.37894389,0.109549549,2617,2826,5253.5,5367,3129.5,4684,5212.5,2704,3492.5,2450,-6.938758,-14.8973055,1
462,37.3784049,0.110088538,2800,2944,5082,5090,3305.5,4546.5,4946,2869,3550.5,2570.5,-6.0114584,-14.426743,1
463,37.37939305,0.110897022,2575,2788,4706,4942,3081.5,4365.5,4821.5,2743,3384,2408.5,-6.0528755,-13.976385,1
464,37.37768625,0.111076685,2593,2777,4585.5,4875,3095,4377.5,4776.5,2751,3304,2346,-5.437875,-14.384025,1
465,37.38074052,0.111346179,2776,2879,4953.5,5004.5,3092,4456,4897.5,2760,3233.5,2248.5,-5.582923,-14.41426,1
466,37.37777608,0.111795337,2653,2804,4535.5,4695,3139.5,4192.5,4601,2789,3346,2458.5,-6.554553,-14.998774,1
467,37.37939305,0.112244495,2647,2804,4506.5,4578.5,3202.5,4195,4479.5,2885,3405,2513.5,-5.9760885,-13.507745,1
468,37.38065069,0.113052979,2661,2855,5043,5169.5,3111.5,4488,5040.5,2748,3421.5,2440,-6.3630495,-14.349968,1
469,37.37921338,0.113771631,2650,2872,4508,4757.5,3219,4430,4778.5,2821,3444,2460.5,-5.744663,-12.815703,1
470,37.38083035,0.11431062,2643,2876,5310,5169.5,3177,4580,4992.5,2798,3521.5,2489.5,-7.024812,-13.593817,1
471,37.37948288,0.114759778,3026,3092,5160,5195,3209,4498,5039,3032,3445,2404,-6.036645,-14.624307,1
472,37.3915203,0.119520849,2502,2563,3565,3631,2746.5,3492.5,3669.5,2426,2662,1991,-5.5641565,-12.900541,1
473,37.38774738,0.119880175,2496,2674,4528.5,4662.5,3100.5,4272,4579.5,2609,3263,2363.5,-8.296189,-15.280054,1
474,37.39116098,0.119880175,2541,2682,4374,4300.5,2943.5,3974,4257.5,2616,2991.5,2169,-5.479996,-12.512171,1
475,37.3849626,0.120059838,2588,2744,4589,4469,2846,4007,4488,2642,3070,2203,-7.913298,-16.53476,1
476,37.39035249,0.120059838,2856,2973,4750.5,4912,3294.5,4545,4851,2884,3375,2426.5,-6.004581,-13.938091,1
477,37.38819654,0.120239501,3000,3135,4850,4982.5,3340,4592.5,4952,3056,3374,2383.5,-5.587303,-14.04565,1
478,37.38559142,0.120419164,2316,2670,4549,4937,3161.5,4469,4914,2605,3294,2294,-5.2322693,-14.904028,1
479,37.38505243,0.12077849,2764,2918,4629,4761,3309,4445,4728,2862,3327,2415,-6.903788,-15.067649,1
480,37.390083,0.120958153,2739,2959,4606,4856.5,3245,4455,4801.5,2789,3293,2307,-7.0870233,-12.76588,1
481,37.38702873,0.121137816,2514,2667,4486.5,4855,3022.5,4397,4799.5,2653,3264.5,2267,-6.159277,-14.549693,1
482,37.39098131,0.121227648,2794,2898,4732,5013.5,3275.5,4677,5062,2833,3253.5,2244,-5.792196,-13.226353,1
483,37.38559142,0.121407311,3002,3112,5220,5350,3369,4883,5327,3074,3469,2324,-6.475711,-13.84976,1
484,37.38514226,0.1219463,2653,2811,4472,4574.5,3032.5,4213.5,4562,2722,3149.5,2228,-5.8930063,-13.482151,1
485,37.39250845,0.122215794,2899,2970,4367,4005.5,3254.5,3782,3966.5,2888,3131,2374.5,-6.9584312,-12.983638,1
486,37.38559142,0.122485289,2996,3152,5048,5065,3419,4778,5133,2930,3287,2227,-6.342196,-13.924185,1
487,37.1296614,0.094817178,1673,1841.5,3488,3485.5,2202.5,3116,3362,1795.5,2938.5,2342.5,-9.511293,-16.928144,2
488,37.43059702,0.077389862,1489.5,1799,4572,4843.5,2169.5,4068,4607.5,1543.5,2549,1919,-8.927061,-13.492884,2
489,37.05222662,0.012441667,1776,1886,4332,4150,2174,3538,3958,1754,3034,2265,-5.7976303,-12.312367,2
490,37.02689413,0.035887696,2550,2904,3642,4119,3795,3987,3720,3192,4397,4580,-14.260436,-18.74051,2
491,37.03911122,0.043253881,1434,1651,3396,3614,1975,3116,3354,1547,3038,2171,-7.1118965,-14.377097,2
492,37.04710622,0.046308153,1348,1562,3316,3500,1860,3024,3303,1434,2850,2058,-7.7469964,-13.202269,2
493,37.04171633,0.05142855,1496,1706.5,3300,3529.5,2001,3017.5,3332.5,1693.5,3026,2258.5,-8.2891865,-13.968492,2
494,37.05016049,0.053943833,1402,1778,4596,4711,2297,4053,4559,1474,2932,2149,-9.955043,-15.731187,2
495,37.04189599,0.058435409,1409,1677.5,4157,4364,2028.5,3743.5,4200,1474,2908.5,2002,-9.295945,-15.168827,2
496,37.04953167,0.060411703,1453,1756,3928,4588,2226,3799,4301,1706,3370,2475,-7.703069,-15.8444395,2
497,37.03911122,0.063016817,1536,1716,3401,3752,2084.5,3254.5,3675.5,1761,3136,2353.5,-9.640364,-14.478883,2
498,37.04629774,0.068586372,1554.5,1791.5,3348,3601,2269.5,3094.5,3351,1855,3652,2889,-10.583049,-16.149717,2
499,37.03470947,0.070652497,1694,1934,2916,3110,2362,2709,2860,2078,3171,2452,-9.294877,-16.626993,2
500,37.03785357,0.07846784,1543,1836,3602,3832,2328,3343,3614,1814,2984,2198,-11.037072,-17.662117,2
501,37.20305376,0.089876444,1359,1781.5,5288.5,5349,2189,4600,5225,1358.5,2911,1945.5,-8.104446,-15.385414,2
502,37.20008931,0.090056107,1381.5,1599.5,2693,2967,2000.5,2616,2873.5,1662.5,2789.5,2297.5,-9.646683,-16.701992,2
503,37.22093023,0.090774759,1359.5,1638.5,3661.5,3857.5,2145,3443.5,3716.5,1701.5,2887.5,2232,-9.879618,-16.074247,2
504,37.23539311,0.092212064,1408.5,1665,3946,4393,2097.5,3774,4229.5,1583.5,3187,2192.5,-11.567971,-17.349876,2
505,37.17062457,0.09257139,1365.5,1683,4424,4655.5,2076,3970,4490,1451.5,3052.5,2117.5,-11.655148,-19.549244,2
506,37.17790093,0.094098526,1348.5,1674,5324,4898.5,2101,4243.5,4850,1358,2858,2016,-8.91765,-15.245694,2
507,37.19568757,0.095895157,1554,1890,3894,3919,2535,3487,3808,2024,3764,2987,-8.119975,-16.137068,2
508,37.23467445,0.097601956,1398,1738,4764,5073,2148.5,4296,4872,1469,2977,1984.5,-9.1723175,-14.130321,2
509,37.22775743,0.098500271,1397,1734,4738,4857.5,2170,4029,4710,1511,3367,2282,-11.99148,-15.200077,2
510,37.18454846,0.099308755,1457,1758,3768,3894,2144,3525,3810,1804,2724,2080,-10.092713,-15.946156,2
511,37.19425027,0.104249489,1470,1765,3871,4028.5,2387.5,3559,3966.5,1922,3619,2972.5,-10.86121,-19.76926,2
512,37.21077927,0.10901056,1404.5,1783.5,4264,4443.5,2384.5,4148.5,4409.5,1611,2864.5,2052,-10.690024,-16.60321,2
513,37.14529208,0.112783484,1638,2062,4042,4215.5,2880,3797,4076.5,2357,4320,3428,-11.669118,-17.816143,2
514,37.22892524,0.116466577,1615.5,1837.5,3383.5,3488.5,2303.5,3100,3368,1922,3400,2719,-11.088188,-16.10127,2
515,37.33411796,0.036336853,1778,2030,3092,3259,2639,2948,3071,2382,3836,3209,-13.981827,-20.870914,2
516,37.36600815,0.045230175,1510,1694,2744,3014,2142,2670,2833,1778,3295,2728,-10.265423,-18.069527,2
517,37.34831134,0.050081077,1448,1715,3461,3750,2175,3381,3656,1650,3337,2586,-12.192225,-18.791143,2
518,37.3285484,0.067059236,1356,1725,4888,5203,2175,4663,5109,1430,3031,2078,-9.92106,-16.088476,2
519,37.38002187,0.068316877,1488,1730,3410,3437,2230,3057,3280,1718,3649,2787,-10.033862,-17.731379,2
520,37.39053216,0.071191486,1362,1687,4500,4756,2128,4112,4623,1447,2972,2225,-11.545878,-17.865538,2
521,37.37445231,0.073437274,1998,2190,4085,4264,2599,3853,4084,2078,3374,2529.5,-8.890252,-15.32207,2
522,37.34867066,0.076222052,1428,1728,4128,4300,2259,3724,4091,1593,3635,2520,-12.332253,-16.231329,2
523,37.35828264,0.078647503,1442,1746,4301,4442,2234,3834,4239,1608,3437,2474,-11.947864,-17.043484,2
524,37.41873926,0.079905145,2440,2844,4093,4220,3728,3777,3906,3424,5548,3988,-11.822172,-21.39718,2
525,37.34974864,0.081522112,1653,2042,4464,4680,2787,4016,4465,1740,3505,2468,-11.56372,-15.958128,2
526,37.38020153,0.083408574,1549,1793.5,2964.5,3155,2528,2698,2883.5,2270,4301,3955,-14.036612,-23.16243,2
527,37.34965881,0.086013688,1630,1946,4208,4557,2565,3827,4298,1628,3318,2326,-10.733492,-15.6767,2
528,37.40328823,0.087630656,1338,1516,4872,5001,1756,3803,4842,1385,2803,1939,-12.426967,-19.582766,2
529,37.41083408,0.08843914,1424,1764,5700,5882,2272,5220,5781,1415,2829,1887,-8.12699,-15.163169,2
530,37.36798444,0.088798466,1734,1916,2651,2755,2366,2431,2606,2228,3864,3191,-9.140615,-21.057535,2
531,37.32863823,0.089427287,2938,3056,4082,4284,3293,3859,4054,3146,4487,4143,-8.658656,-15.321476,2
532,37.32944672,0.091044254,1668,2220,4780,4848,2770,4324,4742,2058,3782,2993,-6.9954348,-16.565239,2
533,37.41550532,0.091673075,1828,2128,3424,3656,2863,3214,3377,2444,3959,3169,-10.492131,-16.095877,2
534,37.38864569,0.094188358,1369,1682,3586,3808,1992,3415,3727,1386,3029,2118,-10.880821,-17.436626,2
535,37.3501978,0.095805325,1958,2250,3231,3404,2992,3085,3171,2782,4571,4153,-12.462393,-25.95325,2
536,37.34265195,0.099578249,1411,1689,3702,3817,2134,3372,3672,1610,2604,2187,-8.433113,-12.847982,2
537,37.37957271,0.102183364,1421,1723,3086,3244,2404,2842,3021,2058,3308,3220,-11.30029,-15.175919,2
538,37.4097561,0.103530836,1436,1708,5795,6046,2044,4459,5930,1470,2856,2026,-12.356883,-18.31605,2
539,37.40517469,0.104788478,1848.5,1996,3098.5,3127.5,2375,2887.5,3049,2053.5,3044,2682,-9.573106,-16.99666,2
540,37.38586092,0.105776625,1396.5,1657,3510.5,3626.5,2258,3169.5,3483,1832.5,3471,2970.5,-13.799423,-19.676617,2
541,37.38990333,0.10784275,1388,1668,3554,3694,2231,3234,3540,1730,3177,2567,-13.425982,-18.411165,2
542,37.40616284,0.109998707,1439.5,1850,6163.5,6352,2250,5188.5,6085,1386.5,2356.5,1665.5,-9.181092,-13.265195,2
543,37.35891146,0.111076685,1696,1908,2848,3004,2629,2696,2829,2398,3932,3384,-9.582933,-24.802582,2
544,37.35136561,0.112783484,1832,2152,3266,3425,2963,3062,3230,2700,4664,4178,-14.282713,-26.436514,2
545,37.36807427,0.113861462,1480,1771,3635,3848,2410,3358,3605,1864,3557,2779,-9.469413,-18.364708,2
546,37.3353756,0.115208935,1688,1993,3416,3632,2719,3250,3426,2318,4122,3577,-5.7571826,-20.661055,2
547,37.40715099,0.115927587,2330,2569,3496,3620,3082,3269.5,3416,2886,4605.5,3747.5,-10.896401,-23.131441,2
548,37.33690273,0.117993713,1610,1925,3514,3698.5,2683.5,3360.5,3524.5,2223,3996,3399.5,-6.256533,-18.386242,2
549,37.3316925,0.118892028,2028,2333,3369.5,3610,3074.5,3175.5,3360.5,2840,5049.5,4168.5,-6.2769237,-22.11322,2
550,37.3616064,0.120149669,1679.5,1901,2746,2935.5,2559.5,2633,2757,2338,3795,3335,-14.470079,-22.898298,2
551,37.39798817,0.121137816,1700.5,1836,3530,4615,2534.5,3960.5,4372.5,1725.5,3593.5,2784,-7.257168,-14.422018,2
552,37.34660454,0.122485289,1542,1942,4451,4734,2468,4127,4578,1742,3692,2605,-11.687263,-15.7497225,2
553,37.39403558,0.122575121,2966,3110,3087,3188,3274,3252,3282,3286,3952,3676,-5.8184586,-15.032215,2
554,37.39421525,0.123203941,2390,2344,2580,2911,2800,2841,3019,2418,3008,2925,-5.506896,-13.850334,2
555,37.41128324,0.123653099,2327,2498,3797.5,3800.5,2513.5,3373,3619,2478,2986.5,2733.5,-8.619418,-15.7350235,2
556,37.33501627,0.123832762,2134,2444,3552,3830,3323.5,3463,3586.5,3029,5166.5,4310,-9.096959,-25.359966,2
557,37.39484407,0.124192088,2182,2500,3308,3322,3313,3361,3343,3010,3972,3632,-3.281894,-16.343597,2
558,37.41370869,0.124371751,1316,1616,4200,4210,2144,3627,4100,1432,2786,2179,-8.164865,-14.955396,2
559,37.34444858,0.12491074,1668,2004,3017,3149,2833,2917,3071,2578,3875,3536,-10.769796,-22.033077,2
560,37.41361886,0.125180235,2361,2331,3268,3507,2474,3158,3512.5,2300,2893.5,2462.5,-3.3051038,-13.243257,2
561,37.33124335,0.125719224,2049,2353,3519.5,3722,3186,3279.5,3477,2950,5205,4286.5,-8.524545,-24.24363,2
562,37.35747415,0.126527708,1730,2035,4534.5,4832.5,2625,4241,4647,1895,3418.5,2502,-10.912224,-15.110617,2
563,37.40140177,0.126797202,1737,1676,3589.5,3910,1952,3186,3613.5,1540,2980.5,2390,-7.8551016,-10.0926695,2
564,37.39295761,0.127785349,2128,2236,3980,4890,2203,4084,4964,2202,3258,2622,-10.454778,-15.557104,2
565,37.39798817,0.127875181,1372,1698,5172,5158,2193,4189,5104,1454,3136,2339,-7.602853,-13.620033,2
566,37.41361886,0.128234507,1723,1862,2922.5,3201,2232,2913,3156.5,1946,2786.5,2300,-7.0336328,-14.068754,2
567,37.38990333,0.128593833,1784,2118,4441,4521,2972,4023,4254,2062,3560,2941,-7.3517637,-16.68317,2
568,37.40418655,0.128953159,1483.5,1757,4078,3939,2340,3398,3702,1703,3071,2495.5,-9.910076,-15.452014,2
569,37.38145917,0.129042991,1491,1672,2699,2717,1881,2517,2683,1682,2302,1791,-9.200232,-14.060111,2
570,37.3818185,0.129761643,3056,2696,3848.5,4143,2571.5,3597,3989,2858,3456,2871.5,-8.753465,-15.723187,2
571,37.4148765,0.1302108,1384,1666.5,4456,5063,2274,4227.5,4836.5,1512,3004,2168.5,-9.429087,-15.92093,2
572,37.39915598,0.130390463,1435,1551.5,3084.5,3382.5,2473,3127,3325,1695.5,3298.5,3014,-9.793973,-15.849447,2
573,37.41110358,0.130570127,1326,1528,3270.5,3766.5,2106.5,3254,3557,1668,2987.5,2379,-6.898103,-14.601092,2
574,37.39601188,0.130839621,1611,2136,4485,4539,2575.5,3922.5,4338.5,1993,3378.5,2874,-10.299754,-16.271376,2
575,37.4163138,0.131109116,1356,1672,4573,4618.5,2314.5,3802,4310,1511.5,3101,2487.5,-9.357058,-14.667279,2
576,37.39646104,0.131827768,1342,1566,3768,4224.5,2357,3689.5,4093,1584,3167.5,2505.5,-8.842027,-15.502819,2
577,37.34220279,0.132097263,1742,2012,3240,4093,2356,3490,3733,2288,3159,2485,-13.442921,-18.703667,2
578,37.40688149,0.132456589,1945.5,2146,4364,4096,2397,3630.5,3947,1974,2936.5,2296.5,-8.77594,-14.703526,2
579,37.39475424,0.132905746,1369.5,1654,4099,4465.5,2188,3521.5,4100,1704,3269.5,2347,-8.585044,-15.658423,2
580,37.39035249,0.133534567,1589,1830,3290,3807,2236,3225,3762,1900,3180,2662,-8.343201,-14.138177,2
581,37.41047475,0.134432882,2327.5,2434,4397,4719,2900,4159.5,4596,2478,3599.5,2916.5,-8.9792795,-14.570373,2
582,37.38271681,0.135690524,2042.5,2249,3761.5,3831,2842,3468,3736.5,2171,3443,3135.5,-9.871576,-15.790655,2
583,37.33483661,0.135780355,1358.5,1773,5436,5581,2196,4722,5497.5,1386,2913,1972.5,-10.862685,-16.554258,2
584,37.3419333,0.136319344,1791,2086,3388,3575,2794,3358,3543,2426,3731,3258,-7.7728558,-17.754486,2
585,37.36304371,0.137307491,2528,2838,3525,3779,3265,3716,3792,3150,4119,4085,-7.296739,-15.617217,2
586,37.34660454,0.138654964,2910,3005,3839.5,4104,2959,3841.5,4076,2901,3561.5,2938.5,-9.803758,-17.195042,2
587,37.35468938,0.139104122,1334,1566,3148.5,3641.5,2183.5,3198,3470.5,1853.5,2916,2314.5,-8.856851,-16.757496,2
588,37.36367253,0.139643111,1725,1946,3544.5,3716,2451.5,3340,3578.5,1988,3139.5,2498,-9.700421,-17.497448,2
589,37.36618781,0.140541426,1333,1650,3927.5,5015.5,2047.5,4125.5,4811,1522,2735.5,1988.5,-7.7754445,-15.093393,2
590,37.37103871,0.140990584,1356.5,1662.5,3587.5,4279.5,2110.5,3748,4243.5,1554,2744.5,2027,-9.260672,-15.591905,2
591,37.38451344,0.141170247,1914.5,2015,3640.5,4153.5,2788,3656,4001,1963,3407.5,2945.5,-9.259263,-16.03211,2
592,37.35936061,0.142248225,1304,1576.5,4125,4591,2108.5,3548,4120,1431.5,2999,2594.5,-10.49045,-16.902548,2
593,37.34516723,0.142787214,1408,1847.5,4280.5,4707,2460.5,4342,4630,1636,3101,2252.5,-9.310094,-15.154336,2
594,37.37975237,0.143416035,1326.5,1661,4805.5,4675.5,2134.5,4064,4512,1435.5,3031.5,2183.5,-8.729442,-15.533497,2
595,37.38172867,0.143505867,1591,1756.5,4068.5,4192.5,2478.5,3611.5,3976,1810,3543.5,2818,-7.2781386,-15.434739,2
596,37.35037746,0.143955024,1319.5,1562,3811,4495.5,2029,3777.5,4360,1482,2736.5,2016.5,-9.871188,-15.371707,2
597,37.37651844,0.144044856,1395,1645.5,3709.5,3827.5,2100,3389.5,3826.5,1650,2903.5,2326,-9.379488,-16.220295,2
598,37.36924208,0.144404182,1313,1600,3503,3906,2117,3560.5,3806.5,1523,2736.5,2077.5,-8.642206,-16.891016,2
599,37.34561639,0.144943171,1288.5,1591,4105.5,4016.5,2144,3607,3936.5,1438,2821.5,2151.5,-9.216095,-15.529739,2
600,37.36555899,0.145571992,1367.5,1614,3208,3649.5,2013.5,3255,3535.5,1608,2621.5,2053,-9.201942,-16.1938,2
601,37.17682295,0.018011221,1508,1774,3112,3475,2107,3104,3330,1918,2907,2163,-7.4631305,-14.368377,2
602,37.16209058,0.023490945,1866,2096,4181,4329,2653,3822.5,4121,2033,3558.5,2768.5,-7.305524,-14.794532,2
603,37.14681922,0.025916396,1452,1791,4112,4168,2254,3711,3950,1545,3105,2170,-6.7815742,-14.327683,2
604,37.17565514,0.027713027,1257,1381,2830,3012,1617.5,2563,2871.5,1243,2074,1534,-7.9497,-12.7184105,2
605,37.2057487,0.028162184,1442.5,1681,3620,3691,2028.5,3181,3459,1560.5,3167,2266,-9.595335,-14.52665,2
606,37.18212301,0.028701173,1342,1568.5,3718,3868,1973.5,3300.5,3620.5,1419.5,2928.5,2050.5,-9.01086,-14.905973,2
607,37.19981982,0.030318141,1378,1546.5,2762,2975,1929,2614,2809.5,1540,2924,2232,-9.555843,-15.151682,2
608,37.16667199,0.030767298,1504,1759,3358,3293,2478,3018,3217,1900,3465,2751,-8.52639,-16.53901,2
609,37.15167012,0.032923255,1416,1720,3984,4164,2365,3658,3946,1561,3138,2253,-8.589177,-14.987362,2
610,37.17349918,0.033552076,1695,1719,3125,3250,2049.5,2803.5,3105,1703.5,2659.5,2008,-7.895981,-15.599186,2
611,37.19209431,0.03498938,1307,1672,5744,5735.5,2067.5,4866.5,5580,1292.5,2950,1881,-6.772876,-13.638866,2
612,37.19838252,0.035348706,1397,1637,3136,3790,2198,3284,3613.5,1848,3289.5,2651.5,-9.691013,-16.096008,2
613,37.18805189,0.036786011,1375.5,1748,5336,6189.5,2162,5265.5,6044.5,1406.5,3030,1900.5,-7.613797,-14.234286,2
614,37.23368631,0.037414832,1606,1843,2981,3194,2281,2950,3150.5,1874,3019.5,2515,-8.478474,-14.453893,2
615,37.14735821,0.03849281,2184,2162,4460,4432,2258,3819,4285,1974,2870,1961,-8.5072,-15.506447,2
616,37.22748793,0.039301294,1467,1781.5,3784.5,4111,2252,3692,4047.5,1722.5,2986.5,2321,-9.214378,-13.952522,2
617,37.22605063,0.039930114,1756.5,2047,3479.5,3517,2471,3156.5,3337.5,2118,3310,2844,-9.388637,-16.96284,2
618,37.14538191,0.04028944,1479,1787,3683,3647,2185,3226.5,3452.5,1753.5,3127,2390.5,-8.682288,-15.161808,2
619,37.16173125,0.041008093,1543,2018,4660,4839,2237,4307,4782,1731,3206,2244,-9.850847,-14.36185,2
620,37.22110989,0.041187756,2501,2632,3304,3709.5,2931,3614.5,3784,2691,3834,3466,-0.5280464,-12.290124,2
621,37.15202945,0.041636913,1389,1740,4632,5035,2216,4291,4853,1494,3105,2046,-9.044978,-15.0861025,2
622,37.15041248,0.042086071,1361,1754.5,5380,5003.5,2204.5,4354.5,4925.5,1345.5,3227,2174.5,-10.284555,-16.517168,2
623,37.17861958,0.042894555,1556,1845,2873,2965.5,2335.5,2769.5,2918,2060.5,3379.5,2607.5,-7.257151,-15.336187,2
624,37.17556531,0.043703039,1494.5,1727,3310,3494.5,2206,3079,3321.5,1770.5,3157.5,2384.5,-7.4397054,-14.761861,2
625,37.16236007,0.044242028,1866,2242,3056,3440,3193,3388,3522,2614,2586,2343,-10.831274,-20.17069,2
626,37.17053474,0.044511522,1524,1832,3285,3375.5,2388.5,3096.5,3269.5,1888,3018,2415.5,-8.699606,-15.142093,2
627,37.15804816,0.04496068,1512.5,1759,3100,3250,2248.5,2755.5,3048.5,1900.5,3465,2957.5,-11.055995,-18.783278,2
628,37.18688408,0.04496068,1392.5,1674.5,3692,3528,2153.5,3163,3375,1614,2878.5,2240,-6.987371,-15.395163,2
629,37.15184978,0.045320006,1375.5,1652,3792,3877,2086.5,3467,3834.5,1593.5,3128.5,2340,-8.146934,-16.081978,2
630,37.15436507,0.046038658,1437,1852.5,5322,5373.5,2256,4487,5139.5,1520,3493,2282,-9.445908,-15.247963,2
631,37.18634509,0.046218321,1371,1575.5,2937,2919,2120,2698.5,2864.5,1609,2962,2414,-8.674579,-15.169638,2
632,37.18014672,0.0472963,1297,1397,3150,3516.5,1835,2968.5,3316,1416.5,2905,2079.5,-9.638883,-15.559484,2
633,37.17008558,0.04792512,1628,1914,3398,3260.5,2377,2989.5,3218,1866,2993,2445.5,-9.178947,-15.036851,2
634,37.21895394,0.048284447,1383,1660.5,3880.5,3761.5,2196,3272.5,3551,1619.5,3099.5,2514.5,-8.363192,-15.997377,2
635,37.17601447,0.048913267,1479,1631,2797,2735.5,1833.5,2437,2644,1635,2545,1967.5,-6.816849,-14.106921,2
636,37.17296019,0.049362425,1469,1610,2224,2372,1867.5,2189,2277.5,1660.5,2383,2023.5,-8.061429,-16.865837,2
637,37.14798703,0.049631919,1586.5,1906,3694,3752.5,2410.5,3463.5,3637.5,1924.5,3149.5,2555,-8.39022,-15.359273,2
638,37.15202945,0.049901414,1499.5,1862.5,4408,4653.5,2328,3948,4438.5,1642,3340,2310,-2.4948697,-15.844299,2
639,37.14708871,0.051698045,1505.5,1851,3883,4160,2454,3700,3978.5,1721,3551.5,2558.5,-8.121951,-14.929322,2
640,37.15634136,0.052326865,1394,1716,4680,4879.5,2172,4170.5,4660,1406,3179.5,2152,-8.6980505,-16.630388,2
641,37.22128956,0.053404844,1258.5,1464.5,3677.5,3825,2006,3241.5,3606,1348.5,2858.5,2121.5,-6.471021,-12.4379835,2
642,37.1778111,0.054033664,1422,1669,3668,3993,2065,3464,3786,1520,2889,2063,-7.868972,-14.850489,2
643,37.20763516,0.054662485,1409,1634.5,3053,3154,2010.5,2788.5,3017.5,1700.5,2827.5,2306,-8.914815,-14.848989,2
644,37.16667199,0.055111643,1593.5,1797,2961,3307.5,2260,2845,3084,1904,3754,2972.5,-9.283036,-20.04223,2
645,37.16182108,0.055381137,1402,1744,4494,4777,2180,4147.5,4625.5,1443.5,3296.5,2255,-8.62587,-17.44889,2
646,37.18158402,0.055920126,1406.5,1634,3450,3852,2145.5,3371.5,3641.5,1576,3182,2418,-9.00751,-14.960305,2
647,37.23144052,0.056009958,1493.5,1774,3759,3963.5,2182.5,3358,3728,1705.5,3555,2584,-11.522056,-18.170576,2
648,37.15032265,0.056459116,1515.5,1751,3196,3317.5,2174.5,2939,3167,1802,2761.5,2219,-9.378425,-16.24276,2
649,37.23575243,0.057177768,1434.5,1725,3634.5,4071.5,2332,3698,3900,1781,3414,2516,-10.949262,-18.27591,2
650,37.2239845,0.058255746,1603.5,1862.5,4004,3705.5,2316.5,3439.5,3635,1997.5,3154.5,2605.5,-4.8635073,-13.508823,2
651,37.21464202,0.058974398,3601,3977,4378,4192.5,3425,4009,4150.5,4007,4328.5,3856,-7.923611,-15.137373,2
652,37.21356404,0.059782882,2277,2607,3925,3266.5,2500.5,3024,3183.5,2944,3348,2803,-8.630633,-15.027151,2
653,37.1541854,0.060142208,1738,1956.5,3644,3826,2435.5,3384,3699.5,1880,3270.5,2533,-8.2248335,-16.375044,2
