ID,lon,lat,blue_p50,green_p50,nir_p50,nira_p50,re1_p50,re2_p50,re3_p50,red_p50,swir1_p50,swir2_p50,VV_p50,VH_p50,TARGET
439,-3.524854428,36.74293667,2380,2728,4146,4130.5,3873.5,3990.5,4158,3638,5170.5,5087,-3.8729305,-9.969841,2
440,-3.516949253,36.74383498,2122,2559,3623,3440,3090,3206,3290,3118,3936.5,3877,-3.4838512,-7.252228,2
441,-3.510750878,36.74401465,2928,3237,4238,4128.5,3803,3957.5,4006.5,3611,3744.5,3404.5,-6.7677712,-14.422054,2
442,-3.526561227,36.74419431,1760,2289,4454,4166,4007,4155.5,4212,3796,5298,5352,-4.3668346,-9.315947,2
443,-3.512996666,36.74482313,3015,3557,4532,4448,4108,4266,4401,3947,4216,3896,-6.067186,-11.87737,2
444,-3.52027302,36.74500279,2028.5,2452,3555,3647,3452.5,3517,3637,3141,4451.5,4199.5,0.74904174,-12.856698,2
445,-3.510571215,36.74545195,2354,2808,4066,3846.5,3560.5,3564.5,3743,3475,4498,4400.5,-2.8548458,-10.284718,2
446,-3.518656052,36.74563161,2714,3286,4561,3925.5,3921.5,3964,4136,4287,4546,4134.5,-1.358597,-9.665411,2
447,-3.531322298,36.74608077,2779,3139,3989,3888.5,3563.5,3799.5,3828,3659,4097.5,3584.5,-4.4571834,-9.216539,2
448,-3.529256172,36.74626043,2753,3230,4376,4290.5,3924,4136.5,4253.5,3871,4028,3601.5,-6.0308037,-13.073303,2
449,-3.523057797,36.74652993,2815,3221,4034,3683,3720,3751,3816,3766,4321.5,4041,-3.2445426,-11.698799,2
450,-3.51676959,36.7481469,2175,2535,4011,4072.5,3781,4052.5,4028,3626,5014.5,4318.5,-1.952432,-11.85002,2
451,-3.505360986,36.74904521,2985,3613,4604,4293.5,4382,4333,4344,4304,4152,3887,-12.429361,-19.770475,2
452,-3.518925547,36.74949437,2175,2574,4092,3557,3822.5,3676,3727.5,3511,4195.5,3997,-2.0152655,-11.294853,2
453,-3.515062791,36.74994353,2338,2745,4012,3908,3844.5,3938,3983.5,3744,5041.5,4691,-4.876616,-10.887763,2
454,-3.471853826,36.75003336,2726,2945,3430,3361.5,3120.5,3259,3319,3060.5,3349.5,2974,-8.49769,-16.504616,2
455,-3.483801419,36.75084184,2647,2992,3983,3964.5,3619,3776,3920,3307,4638.5,3977.5,-7.3615847,-15.592995,2
456,-3.513355992,36.7527283,2310,2670,3744,3507,3702.5,3707,3681.5,3586,4247,3945,-3.44604,-11.330372,2
457,-3.481016642,36.75605207,3479,4009,4708,4262,4193,4104,4206,4414,4451.5,3980,-12.715786,-20.137825,2
458,-3.499521937,36.75946567,2287,2765,4144,3984,3488,3678,3845.5,3320,4882.5,4027.5,-7.6303,-14.781414,2
459,-3.485328555,36.76494539,3293,3462,3855,3844,3731,3823,3835.5,3537,3560.5,3212,-9.380486,-18.007666,2
460,-3.469428375,36.76997596,2173,2502,3551,3634,3149.5,3327.5,3445,2843,4026.5,3414,-9.378005,-17.256985,2
461,-3.479938663,36.77195225,2510,2855,3974,3748.5,3175.5,3491.5,3638.5,3204,3918.5,3273.5,-7.6047697,-14.08608,2
462,-3.483172598,36.77536585,1879,2146,3407,3404,2826,3219.5,3338,2366,3550,3066,-9.355246,-15.815464,2
463,-2.767484812,36.89196717,1814,2130.5,3721,3750,2665.5,3354,3612,2418,3423.5,2832.5,-7.8997674,-14.793538,2
464,-2.804585233,36.92610315,2074,2540,3991,3955,3304.5,3711.5,3855.5,3088,4453.5,3834,-6.507959,-12.77839,2
465,-3.081535835,36.81650869,2559,2909,3848,3815.5,3404,3634,3776.5,3174,3547,3084,-10.191453,-17.082653,2
466,-3.073181503,36.83447499,3303,3516,3942,3813.5,3827.5,3845.5,3899.5,3749,3507,3229,-6.7289157,-17.553236,2
467,-3.062940708,36.86564653,2730,3153,4554,4366.5,3859,4170,4348.5,3678,4605.5,3896.5,-9.014533,-15.434548,2
468,-2.597254065,36.9669765,2433,2831,4031,3948.5,3340,3563.5,3690.5,3290,4208.5,3486.5,-8.536653,-17.747845,2
469,-2.603811767,36.96742566,4016,4432,5798,5387.5,5276.5,5599,5290,5220,5080,4493.5,-9.402846,-14.811636,2
470,-2.549194198,36.96814431,1635,1863,2847,3109,2584.5,2825.5,2977.5,2095,3589.5,3011.5,-10.085574,-17.97697,2
471,-2.554224763,36.9684138,2013,2310,3403,3486.5,2900,3094,3349,2629,3729,3183,-9.169701,-16.19531,2
472,-2.56464522,36.97092909,2895,3506,4948,4870.5,4423.5,4611,4682.5,4156,5071.5,4437.5,-9.225896,-17.242771,2
473,-2.582611526,36.9749715,2233,2645,3910,3837,3377,3610.5,3790,2921,3654,3172.5,-9.205653,-16.180532,2
474,-2.593840467,36.97613931,2306,2683,4095,3970,3299,3729,3835,2966,3710,3174.5,-10.637131,-17.62923,2
475,-2.59635575,36.99069202,2810,3506,4024,3884.5,3787.5,3802,3861,3760,3812,3398,-11.200403,-20.89946,2
476,-3.966017064,36.73224671,2599,2978,4258,4300.5,4072.5,4212,4188.5,3758,4634.5,4380.5,-4.7141285,-8.623877,2
477,-3.970059482,36.73808576,1809,2253,3156,3155.5,2753.5,2934.5,3053,2569,3120,2711.5,-9.664829,-17.599356,2
478,-3.992876691,36.73853492,1853.5,2245,3638,3553,3438.5,3636,3597,3152,4344,4052.5,-4.189853,-11.499122,2
479,-3.968981504,36.74221801,1991.5,2488,4054,3918,3269,3610,3808,3040,3942.5,3612,-3.9888244,-12.519271,2
480,-3.924604729,36.7495842,1631,1835,2835,2829.5,2337.5,2507.5,2654.5,2173,3478,2885.5,-7.290829,-14.510535,2
481,-3.937270975,36.75704022,1751,2037.5,3221,3253,2651,2904.5,3057,2389,4112.5,3357,-7.7042336,-15.322897,2
482,-3.95290166,36.7581182,2173,2561,3742,3752.5,3610.5,3750.5,3762.5,3411,4414,4079,-2.1101835,-9.759075,2
483,-3.9293658,36.76081314,1655.5,1929,3010,3040,2434,2750,2888.5,2191,3534,2886,-9.1394825,-14.341319,2
484,-3.947871095,36.76503522,2106,2623,3885,4097.5,3486.5,3755.5,3941.5,2910,4353,3653,-5.494373,-13.593224,2
485,-3.942840529,36.76773017,2250,2506,3439,3449,3092.5,3287,3459.5,2736,3497,3058,-9.041103,-15.066328,2
486,-3.958561047,36.77024545,2197,2533,3739,3506.5,3031,3300.5,3451,2871,3303.5,2877.5,-7.335248,-14.664439,2
487,-3.975090048,36.77680315,2898,3248,4216,3845.5,3442.5,3629.5,3786,3786,3848.5,3324.5,-7.3508635,-14.236087,2
488,-2.868096123,36.97928342,2829,3637,4952,4480.5,4113.5,4395.5,4524,4460,4801,4146,-9.654221,-16.37888,2
489,-2.863155389,36.9951836,2925,3483,4588,4390,4159,4311.5,4408.5,3965,4364.5,3922.5,-11.07625,-18.712246,2
490,-3.090878314,36.9703901,2105.5,2425,3227,3178.5,2653.5,2992.5,3131,2739,3234.5,2768,-9.106708,-16.374039,2
491,-3.028086075,36.98134954,1947,2238,3091,3117.5,2734,2962.5,3069,2531,3601,3163,-8.336372,-17.121553,2
492,-3.069139084,36.9900632,2381,2723,3736,3808.5,3265.5,3499,3672,3085,3823,3272,-7.1729627,-16.270811,2
493,-3.026738603,36.99680057,2444,2858,3294,3184,3307,3307,3294.5,3187,3571.5,3244,-7.3812313,-13.392526,2
494,-2.279879275,36.96760532,1959,2293,3293,3340.5,2853,3148.5,3244.5,2535,3356.5,2886.5,-8.474462,-15.046976,2
495,-2.27484871,36.9766783,1938,2324,3736,3878,3227.5,3624.5,3737.5,2701,4154,3533,-7.059224,-14.4488,2
496,-2.342312188,36.98108005,2022,2394,3149,3105.5,2837.5,2984.5,3061.5,2754,3827,3247,-9.447284,-15.839413,2
497,-2.317608517,36.98296651,1621.5,1927.5,3176,3119.5,2285.5,2827,2985.5,2040.5,3011,2393,-8.436333,-14.585213,2
498,-2.290479396,36.98844623,1667.5,1914,3062,3111.5,2397,2778.5,2937.5,2080,3282.5,2648,-8.923016,-15.274686,2
499,-2.858304487,36.87858227,1851,2280,3723,3723,3044.5,3432,3622,2688,4231.5,3689.5,-15.358575,-23.427904,2
500,-2.900615137,36.88433149,2022,2425,3931,3915,3299,3691,3833,2971,4186,3723.5,-7.736917,-13.396475,2
501,-2.869174102,36.89960285,1840.5,2272,3743,3793.5,3166,3524,3674.5,2861,4178,3578,-10.089195,-17.60427,2
502,-2.894686256,36.90678937,2141,2523,4069,4034,3349.5,3791.5,3931,2871,4105.5,3457,-6.1450057,-11.688473,2
503,-2.838721214,36.92286922,1928.5,2205,3537,3641,2792,3296.5,3488.5,2449,3931.5,3235,-7.5548506,-13.018215,2
504,-2.873396184,36.9370626,2299,2736,4349,4325,3385,4030,4190.5,3028,4154.5,3497.5,-5.1839557,-10.351849,2
505,-3.190142153,36.81875448,1838,2258,2952,2918,2645,2836,2921,2536,2948,2614,-8.456414,-16.892141,2
506,-3.234339265,36.83770893,2100,2530,3489,3383.5,3098.5,3330.5,3432,2856,3208.5,2780.5,-8.027766,-16.182533,2
507,-3.23406977,36.85693288,2045.5,2513,3483,3302.5,2820.5,3114,3252.5,2785,3556.5,3028.5,-8.214075,-15.861633,2
508,-3.263624343,36.86492788,1970,2377,3890,3898.5,3249,3626,3802,2790,4355,3767,-7.649394,-15.3512535,2
509,-2.268829997,36.8410327,2022,2412,3629,3724,3242,3393.5,3556.5,2952,4316,3791,-11.783613,-17.623322,2
510,-2.305571092,36.84875821,2173,2601,4198,4245,3465.5,4014.5,4177.5,2893,3990.5,3656.5,-4.307835,-13.743141,2
511,-2.28311321,36.8641194,5070,5230,5798,5911.5,5882,5942.5,5920,5524,5206,4460,-6.4789295,-12.094759,2
512,-2.183939203,36.78713378,1772,2145,3418,3251.5,2976,3136,3179,2828,3694,3389.5,-11.342333,-19.53012,2
513,-2.179986616,36.79701525,1947,2349,3523,3514,3297,3403.5,3476.5,3060,4145.5,3819.5,-12.762795,-20.9749,2
514,-2.206037759,36.80707638,3418,4150,5590,5196.5,4834.5,5093,5114.5,4990,5590.5,4987.5,-11.058201,-18.558968,2
515,-2.195168144,36.80977132,1873.5,2437,3958,3874,3780.5,3881,3892.5,3574,4495.5,4173.5,-13.155543,-22.908718,2
516,-2.265057073,36.82674948,1989,2309,3425,3271,2956,3077,3191,2726,3734.5,3286.5,-11.870262,-17.38538,2
517,-2.249695882,36.84992602,2550,3369,4290,4086.5,3905.5,4015.5,4097,3864,4268.5,3902,-10.554052,-20.085419,2
518,-2.259218024,36.85998715,2339,2787,3872,3891,3520,3678,3786,3264,4445,3913.5,-10.616901,-17.805798,2
519,-2.909688121,36.84444629,2117,2504,4132,4072,3064,3622.5,3882,2722,4306,3385.5,-8.413479,-14.900265,2
520,-2.889116701,36.86232277,2141,2549,4052,4007,3352.5,3706.5,3874.5,3028,4569.5,4044.5,-7.49436,-12.864221,2
521,-2.890284511,36.87184491,1944,2374,3864,3914.5,3286.5,3647.5,3816.5,2913,4296,3772.5,-7.989211,-13.902181,2
522,-3.371422177,36.87660598,1732,2080,3602,3893.5,3125,3483.5,3757.5,2300,3897.5,3243,-8.477743,-14.702454,2
523,-3.328033549,36.88163655,2657,3113,4812,4592.5,3709,4281,4454,3730,4681,3771.5,-9.977769,-16.699675,2
524,-3.282039806,36.88531964,1406,1682,2359,2551.5,2187.5,2432,2524,1917.5,2405,2086.5,-8.611929,-14.95293,2
525,-3.320397869,36.89394347,1786.5,2196.5,3499,3808.5,3154.5,3559,3692.5,2552,4013,3357.5,-8.583091,-14.095765,2
526,-3.322374163,36.90651988,1756.5,2163,3610,3583,2945,3339,3495.5,2630,3961,3409.5,-9.071571,-16.152277,2
527,-3.308001118,36.91720983,1822,2194,3455,3427.5,2850.5,3164,3328.5,2621,3662,3134,-8.291345,-13.4487705,2
528,-3.366032285,36.93382866,2269,2755,4948,5020.5,3656,4566.5,4831,3091,4303.5,3364.5,-8.977629,-13.662058,2
529,-2.166871213,36.74626043,1757,2013,3155,3165.5,2573.5,2890,3004.5,2288,3762.5,3012.5,-10.422913,-18.020039,2
530,-2.110546844,36.75200965,3273,3576,4620,4800.5,4649.5,4710,4769.5,4134,4429.5,4087,-6.3204126,-11.050737,2
531,-2.127614835,36.75407578,2032,2488,3862,3823,3447,3524,3623,3242,4716,4171,-10.049845,-17.32296,2
532,-2.110187518,36.7547046,4516,4870,5706,4964,5065.5,5149,5250.5,5260,4621.5,4026.5,-3.757621,-12.674419,2
533,-2.117284209,36.75596224,2753,3188,4356,4146,3984.5,4036,4162.5,3905,4810.5,4391.5,-11.29275,-20.349825,2
534,-2.109379034,36.75919617,3328,3529,4244,4524,4588,4659,4956,3998,4575.5,3920.5,-3.876275,-12.858732,2
535,-2.108840045,36.76000466,4073,4296,5064,5644.5,5821,5874.5,5692,4890,5248.5,4422.5,-4.0836134,-12.617479,2
536,-2.109199371,36.76171146,2944,3206,4206,4797,4561.5,4713.5,4715.5,3678,4825,4407,-6.0717783,-11.261217,2
537,-2.107672235,36.76377758,2878,3146,4556,4881,4671.5,4787.5,4856,3981,4824,4240,-5.486656,-11.063391,2
538,-2.13084877,36.76494539,1796,2065,3320,3254.5,2750.5,2939.5,3077,2495,4051,3488,-9.719152,-18.215233,2
539,-2.111894317,36.76512505,2947,3353,4386,4217,3981,4061.5,4249,3871,4231,3568,-2.0528402,-11.57752,2
540,-2.11144516,36.76719118,2913,3625,4466,4071.5,3965,4053.5,4009,3992,4130,3686,-5.603977,-10.172658,2
541,-2.092760202,36.76737084,2147,2416,3772,3672.5,3025.5,3373,3540,2819,3867,3129,-10.789181,-18.577173,2
542,-2.142167542,36.77868962,1790.5,2061.5,3366,3390.5,2723,3096.5,3242,2340,3611,3023,-6.841722,-16.57397,2
543,-3.58495172,36.78398968,1912.5,2387,4065,4109.5,3406,3723,3895,2980,4888,4037.5,-5.2111073,-12.88312,2
544,-3.622052141,36.80950183,2402,2904,4590,4284.5,3455.5,3794.5,3967,3477,4926,3919.5,-4.4559393,-8.960908,2
545,-3.563122659,36.82872578,2732,3013,4121,4324,4084.5,4353.5,4497.5,3601,4878.5,3931.5,-10.315336,-15.788721,2
546,-3.613248652,36.8538786,2662,3037,3940,4173.5,3803.5,3824.5,3920,3469,4905,4424.5,-5.8452854,-11.62135,2
547,-3.617919891,36.85801085,2544,3096,4081,4028,3793.5,3912.5,4012.5,3630,5048,4570,-6.661895,-13.408564,2
548,-3.588185655,36.86142445,1811,2227,4062,4148.5,3023.5,3705.5,4011,2457,3815,3127,-8.728997,-14.614327,2
549,-3.601121395,36.87112626,2402,2774,3713,3688,3485.5,3547.5,3586,3244,4245,4082.5,-3.2812066,-11.971171,2
550,-2.627257796,36.89187734,3062,3564,4548,4557.5,4447,4547,4533,4124,4690.5,4164.5,-5.1707873,-10.81547,2
551,-2.554134932,36.90750803,1920,2246,3384,3456,3014,3241.5,3353.5,2585,3554.5,3018.5,-7.629507,-13.816219,2
552,-2.587103103,36.91469455,1977,2417,3808,3814.5,3120,3468,3623.5,2917,4108.5,3456.5,-8.984609,-16.870792,2
553,-2.548655208,36.92772012,3050,3996,5324,5421,5246,5393,5319,4696,5732,5002,-12.116137,-19.54308,2
554,-2.571292753,36.93248119,2022.5,2434,3785,3846,3249,3444.5,3605,2970,4447.5,3731,-6.153637,-12.157989,2
555,-2.57811995,36.9470339,2132,2448,3506,3714.5,3156,3444.5,3544,2809,4061,3540,-9.065853,-17.539124,2
556,-2.605249071,36.95125598,2272,2683,3985,4051.5,3669,3887.5,3984,3238,4280,3565,-9.481236,-17.434338,2
557,-2.58458782,36.95332211,2115,2503,3738,3746.5,3317,3571.5,3632,2902,3912.5,3495,-10.370372,-16.09124,2
558,-2.560333307,36.95350177,1793,2016,3050,2916,2547,2703,2816.5,2354,3251,2807.5,-8.918609,-14.682857,2
559,-2.617735654,36.95422042,2302,2724,3869,3551.5,2843,3227,3371.5,3123,3823,3251,-7.6989264,-13.813994,2
560,-2.597433728,36.95484924,2299,2747,3876,3896,3495.5,3608.5,3736,3265,4258,3619,-7.4329023,-13.892697,2
561,-2.568597808,36.95556789,2734,3250,4628,5140,4810,4984,4843,3872,4752,3900,-6.8677936,-11.736529,2
562,-2.571831743,36.95691537,2322,2582,3799,3803.5,3390.5,3652.5,3727.5,3173,3937,3504.5,-4.1536255,-12.875219,2
563,-2.565633367,36.95718486,2639,2954,4506,4476.5,4156,4449,4455.5,3531,4376,3870,-2.287804,-13.809217,2
564,-2.571741911,36.95898149,2478,2732,3238,3457.5,3319,3451,3449.5,2974,3820.5,3500.5,-5.1791134,-12.811148,2
565,-2.561141791,36.96122728,4154,4436,5036,4993,4878,4928,4981.5,4520,4684.5,3928,-7.608793,-15.100334,2
566,-2.555392573,36.96293408,3088,3413,5462,5618,3838,5184,5572.5,3490,3871,2943.5,-6.553433,-13.039429,2
567,-2.622586556,36.96455105,1959,2385,3758,3675.5,2987.5,3296.5,3504,2860,4197,3452.5,-5.080863,-12.868064,2
568,-3.400078435,36.88505014,3043,3314,3985,3801,3578.5,3740.5,3817.5,3618,3834,3541,-2.093662,-12.51852,2
569,-3.405558158,36.89070953,2027,2478,4194,4237,3525.5,3852.5,4042,3173,4061.5,3343.5,-10.753851,-17.254265,2
570,-3.383100276,36.89439262,2450,2867,4242,4243.5,3212,3899,4178.5,3075,3372,2733,-6.517624,-12.985636,2
571,-3.421727833,36.89789605,2416,2643,3373,3514,3254,3405.5,3524.5,3063.5,3604.5,3365.5,-3.7435455,-10.440095,2
572,-3.423793958,36.90238763,2248,2549,3733,3683.5,3352.5,3636.5,3637.5,3009,3985.5,3693.5,-4.8314466,-11.830145,2
573,-3.407354788,36.90598089,1955,2237,3255,3287,2653.5,3001.5,3107.5,2421,3650,2991.5,-10.706703,-17.882994,2
574,-3.398820793,36.92574383,2777,3136,4034,4220,3781.5,3964,4218,3489,4105.5,3690,-8.795738,-15.50814,2
575,-3.384807075,36.92942692,2196,2590,3807,3787,3238.5,3571.5,3733.5,2934,3996.5,3413,-10.868811,-19.245308,2
576,-3.432777111,36.93373883,1815,2110,3645,3776,2824.5,3334,3475,2456,3789.5,2988.5,-9.280485,-17.682114,2
577,-2.539851719,36.82234774,2292,2727,3450,3422,3023.5,3284,3385,3035,3258.5,2865.5,-6.5724373,-11.590593,2
578,-2.519190467,36.8342055,2402,2860,4052,4098,3736,3783,3898,3424,4651,3996,-7.230568,-14.826323,2
579,-2.50409877,36.83842758,2164,2598,4024,4088,3598,3783,3870,3164,5136,4290,-7.780761,-14.439835,2
580,-2.473466219,36.84750057,2711,3363,4872,4867.5,4277.5,4449,4563.5,4031,5895,5035.5,-9.971495,-17.06063,2
581,-2.543355148,36.84875821,2074,2325,3429,3500,2886.5,3216,3318.5,2593,3758.5,3137,-6.2922287,-14.350749,2
582,-2.45765587,36.84938703,2970,3344,4240,4171,4202,4231,4247,3778,4235,3762,-3.9993954,-8.563903,2
583,-2.480023921,36.86690418,1894.5,2155,3498,3586,2992.5,3190,3335,2694,4416,3562.5,-6.9756923,-12.947704,2
584,-3.743324705,36.73601964,2332,2890,4818,4237.5,3860.5,4048,3916.5,4344,4123,3868,-5.462375,-9.65112,2
585,-3.831000276,36.76350809,3384,3768,4664,4531,4022,4288,4436,4232,5541,5167,-10.402717,-19.684792,2
586,-3.830371456,36.76907764,1916,2192,3288,3355,2846,2938,3063,2636,4310,3318,-4.9141707,-10.2598715,2
587,-2.446067603,36.97092909,3406,3842,4464,4443.5,4439.5,4437,4468.5,4154,4768.5,4279,-12.18333,-20.994894,2
588,-2.380490587,36.97362403,2079,2360,3034,2985,2626,2811.5,2918,2544,3085,2615,-10.331947,-17.756052,2
589,-2.401780659,36.97748679,2231,2484,3059,3062,2871.5,2943,2996,2749,3291,2836,-8.247141,-15.76725,2
590,-2.446337097,36.98081055,2429,3024,4164,4171.5,3899,3986,4066.5,3626,4867,4296.5,-6.948539,-15.191973,2
591,-2.438162428,36.98961404,1991,2351,3522,3534.5,3135,3315.5,3418.5,2769,4030,3444.5,-6.2153645,-14.43697,2
592,-2.695799252,36.88711627,2152.5,2431,3576,3566.5,2839.5,3281.5,3466.5,2659,3501.5,3071.5,-3.8304868,-9.639156,2
593,-2.638127411,36.89196717,2650,3237,4420,4461.5,4316.5,4400.5,4486,3898,5263,4705,-6.651947,-13.511735,2
594,-2.721850395,36.90364527,1606,1931,3387,3417,3098.5,3360.5,3462,2731,4548,3760.5,-7.6621056,-14.199351,2
595,-2.702806111,36.9305049,2210,2583,4048,4076,3477.5,3757,3946,3066,4896,4247,-8.366173,-15.226658,2
596,-2.663909059,36.9384999,2285,2815,4372,4505,4017.5,4270.5,4382.5,3531,4818,4186.5,-7.861365,-16.020897,2
597,-2.640283367,36.94622542,1907,2194,3722,3914.5,2772.5,3459.5,3610.5,2449,3843.5,3066.5,-8.924943,-15.371178,2
598,-3.462062189,36.79018805,2489,2751,3406,3394.5,3103,3228.5,3355,2963,3491,3039.5,-9.357201,-16.088158,2
599,-3.421817665,36.80177632,2114,2631,4142,4120.5,3617.5,3965,4075.5,3243,4090.5,3516.5,-3.0065875,-7.2322536,2
600,-3.382830781,36.81004082,1906,2324,3925,4132,3003.5,3695.5,3942.5,2571,4027.5,3337.5,-7.898236,-13.657857,2
601,-3.392083429,36.82001212,2045,2517,4208,4157.5,3410.5,3842.5,4000.5,3050,4805.5,4069.5,-7.3737416,-14.3469715,2
602,-3.397383489,36.82540201,2017,2417,3938,3860.5,3017.5,3497.5,3671.5,2746,4472,3779.5,-7.9592147,-14.351963,2
603,-3.392263092,36.83465466,1628,1899,3478,3491,2626,3108.5,3314,2128,4071,3382,-7.90254,-14.6633215,2
604,-3.404839506,36.83923607,1957.5,2320,3619,3610,2864.5,3359,3490.5,2619,3854,3212.5,-4.8531914,-11.212337,2
605,-3.396036016,36.84498528,2100,2348,3362,3395.5,2708,3155,3318.5,2714,3646.5,3063.5,-5.4785013,-10.500418,2
606,-3.420021034,36.86160412,2241,2679,3572,3531,3246.5,3468.5,3500,3092,3683.5,3224.5,-7.1595016,-11.843448,2
607,-3.414900637,36.87247373,1722,2123,3642,3872,3138.5,3465,3702,2459,4167.5,3386,-7.801443,-12.253772,2
608,-2.035986676,36.89556043,2115,2463,4091,4204.5,3360.5,3703.5,3919.5,2874,4874,4011.5,-9.396057,-14.885858,2
609,-2.026015376,36.90238763,2772,3340,4822,4592,3933.5,4228.5,4381.5,3774,5315.5,4328.5,-9.336876,-15.534781,2
610,-2.064553102,36.90562156,2122,2488,4212,4340,3314,3795,4037,2844,4878,3986,-8.795971,-15.307035,2
611,-2.031495099,36.91020297,2222,2563,3981,3946.5,3172.5,3527.5,3729,2945,4511.5,3730.5,-9.399079,-18.701195,2
612,-2.059881862,36.91406573,1850,2150,3856,4064,3095,3404,3686,2616,4614,3707,-14.031603,-21.061993,2
613,-2.062846303,36.925654,2828,3610,5384,5129,4731,5037,5146,4532,5388,4946,-10.982471,-19.651417,2
614,-2.05035972,36.92816928,2036,2570,4188,4214,3708,4001,4063,3388,4678,4108,-14.892019,-22.631504,2
615,-2.054671634,36.93418799,2798,3412,4990,5132,4758.5,4930.5,5034,4134,5377.5,4751,-11.13674,-19.901707,2
616,-2.020266158,36.93661344,1903,2231,3735,3720.5,2858.5,3324.5,3501.5,2527,4049,3204.5,-9.112466,-16.946354,2
617,-2.047664774,36.94281182,2273,2674,4038,4101,3513,3720,3867.5,3230,4910.5,4336,-13.893536,-22.54176,2
618,-2.026374702,36.94766272,2032,2560,4264,4396,3791,4025,4208,3394,4970,4373,-12.972558,-21.82961,2
619,-2.004365978,36.95952048,2208,2723,4228,4210.5,3703,3924.5,4036.5,3423,4747.5,4148,-11.975273,-21.101957,2
620,-3.592407737,36.875528,2171,2609,3927,3879,3220.5,3622.5,3807.5,2998,4123.5,3450,-10.210354,-16.459658,2
621,-3.617740228,36.87714497,2293,2691,3648,3641.5,3327,3438,3479,3176,4269,4024.5,-4.421829,-8.79529,2
622,-3.574171937,36.88280436,1956,2409,3810,3716,3122,3454.5,3625,2826,4404.5,3919,-8.900812,-15.871628,2
623,-3.587017845,36.88990105,2358,2749,3878,3822.5,3314,3588,3726.5,3122,4937.5,4754,-10.2300625,-17.250181,2
624,-3.592048411,36.91325724,1900,2337,3879,4082.5,3420,3805,3965,2937,4473,3901,-9.94729,-15.677849,2
625,-3.583694079,36.92906759,2562,2686,4576,4526,3284,3783,4115,2952,4402,3850,-6.023184,-12.438149,2
626,-3.569949855,36.9356253,3937,4222,4438,4245.5,4169,4129,4241,4421,4454.5,4101.5,1.1268885,-3.3877206,2
627,-3.615853766,36.94074569,2730,3393,4966,5017.5,4406.5,4811.5,4972.5,3963,5022.5,4572,-8.821034,-16.491062,2
628,-3.555756473,36.94371013,3209,3787,4584,4465.5,4489.5,4469,4466.5,4326,4521,4291,-10.513509,-18.172682,2
629,-3.602109542,36.95610688,2529,3058,4341,4320,3725.5,4093,4268.5,3496,4318.5,3753,-9.898138,-16.321623,2
630,-3.625465739,36.96131711,2099,2468,4158,4213.5,3248.5,3806,3997,2812,4453.5,3690.5,-5.2579203,-10.912425,2
631,-3.178104728,36.88361284,1942,2473,3689,3657,3189.5,3520.5,3648,2840,3888,3295.5,-9.139768,-15.636644,2
632,-3.102286918,36.91559286,2626,3156,4034,4049.5,3748,4051.5,4109,3512,4265,3635.5,-9.242154,-16.211441,2
633,-3.157712971,36.92754046,1863,2212,3655,3521.5,2912,3369.5,3493.5,2444,3422,2817,-11.210871,-17.625233,2
634,-3.125643115,36.93185237,1744.5,2152,3758,3861.5,2992.5,3656.5,3841.5,2481,3774.5,2992,-7.9833083,-16.222446,2
635,-3.166965618,36.94667457,2261,2806,4003,3965.5,3480.5,3737.5,3931,3241,4122.5,3613,-10.467277,-18.46148,2
636,-3.44562302,36.73709762,2312,2811,3904,3761.5,3318,3498.5,3651,3272,4163.5,3442,-7.9963098,-12.643091,2
637,-3.453438363,36.74455363,5320,5342,5810,5368.5,5863,5909,5685,5278,4736.5,4039,-6.692978,-11.866499,2
638,-3.409870071,36.75560291,2426,2688,3845,3788,3096.5,3579.5,3716.5,2819,3614,2986,-9.577546,-17.166218,2
639,-3.457031624,36.75730971,3226,3302,4808,4583.5,3551.5,4181.5,4396,3535,4132.5,3379,-7.859648,-14.7368965,2
640,-3.455504488,36.76862848,2032,2458,3781,3938.5,3497,3720,3841.5,2852,3919,3482,-7.469428,-13.6561165,2
641,-3.43978397,36.76997596,3268,3446,3986,3904,3885.5,3938.5,3994.5,3663,3621.5,3265.5,-9.392128,-18.639973,2
642,-3.41391249,36.77374888,1762,2178,4496,4458,3207.5,3968,4264,2694,4118,3114.5,-6.5833054,-13.177728,2
643,-3.450384091,36.77392854,1853.5,2152,3341,3344.5,2720,3009,3154,2417,4133.5,3362,-8.156584,-14.316452,2
644,-3.831718929,36.81219678,2096.5,2474,3620,3603,2928.5,3283,3482.5,2725,3734.5,3075,-5.6117663,-12.84193,2
645,-3.906548592,36.82270706,1916.5,2224,3303,3337.5,2748.5,3016,3135.5,2478,3760,3111.5,-7.1800733,-12.815913,2
646,-3.884000878,36.83941573,2416,2991,4748,4647,3688,4222.5,4393.5,3477,4880.5,3868.5,-5.323186,-11.000297,2
647,-3.919125006,36.84911753,2239,2506,4122,4204,3232.5,3685,3841.5,2798,3964.5,3235,-5.7619643,-11.303684,2
648,-3.878970313,36.85504641,2194,2662,4001,4354,3543.5,3885.5,4109.5,2958,5050.5,4159.5,-5.0777783,-11.367552,2
649,-3.870346486,36.86079563,2138,2475,3788,3864,3157.5,3376.5,3458.5,2696,5367,4510.5,-2.6617339,-8.984442,2
650,-3.895589145,36.86402957,2095,2439,3784,3858.5,3053,3412,3570,2720,4564.5,3628.5,-9.130639,-14.147136,2
